day;avg_size;avg_speed;avg_senserange;n_creatures
865;1013;1125;989;42
866;1014;1126;988;43
867;1016;1127;989;48
868;1016;1128;987;43
869;1016;1127;984;39
870;1018;1127;984;37
871;1017;1127;985;41
872;1016;1125;984;42
873;1017;1126;985;37
874;1017;1127;984;41
875;1018;1128;985;38
876;1017;1128;985;44
877;1017;1128;985;41
878;1017;1128;985;44
879;1017;1128;984;43
880;1017;1128;986;42
881;1017;1127;992;47
882;1016;1126;994;44
883;1017;1126;992;41
884;1018;1125;990;44
885;1019;1126;991;43
886;1020;1126;992;37
887;1021;1126;991;39
888;1022;1125;994;43
889;1022;1123;995;39
890;1023;1123;995;41
891;1022;1124;995;44
892;1021;1124;995;44
893;1019;1124;995;43
894;1017;1124;995;44
895;1016;1124;995;42
896;1018;1124;991;40
897;1017;1124;990;40
898;1017;1124;986;40
899;1018;1123;981;46
900;1019;1123;979;47
901;1019;1122;974;47
902;1020;1124;969;44
903;1021;1125;972;49
904;1021;1126;976;44
905;1021;1126;971;42
906;1020;1127;969;44
907;1020;1128;971;45
908;1020;1127;971;40
909;1020;1127;964;45
910;1019;1125;958;41
911;1019;1125;954;36
912;1018;1124;954;41
913;1016;1124;956;37
914;1015;1125;957;39
915;1014;1123;957;41
916;1014;1124;961;42
917;1016;1125;964;40
918;1016;1125;969;37
919;1016;1126;977;38
920;1017;1127;987;36
921;1018;1128;992;39
922;1017;1129;993;39
923;1017;1129;991;40
924;1016;1128;995;43
925;1016;1126;996;44
926;1016;1124;1000;43
927;1017;1123;1002;46
928;1017;1123;1003;43
929;1019;1123;1002;43
930;1019;1121;1002;39
931;1020;1121;1004;43
932;1021;1119;1003;43
933;1019;1119;1003;45
934;1021;1118;1006;44
935;1022;1120;1003;45
936;1022;1119;1006;43
937;1021;1119;1006;41
938;1020;1119;1006;44
939;1020;1120;1009;36
940;1020;1120;1011;38
941;1020;1121;1014;44
942;1021;1121;1013;44
943;1021;1122;1013;41
944;1020;1123;1011;39
945;1019;1123;1011;39
946;1020;1124;1010;37
947;1022;1123;1008;39
948;1023;1123;1008;39
949;1021;1125;1007;46
950;1021;1128;1008;39
951;1022;1128;1010;41
952;1022;1128;1008;42
953;1019;1128;1005;42
954;1018;1129;1007;37
955;1017;1129;1006;41
956;1019;1129;1006;36
957;1019;1128;1005;39
958;1019;1128;1007;37
959;1019;1126;1009;38
960;1020;1127;1004;39
961;1021;1127;1004;42
962;1022;1129;1002;45
963;1023;1130;1002;39
964;1023;1131;1004;38
965;1024;1131;1004;36
966;1023;1131;999;30
967;1023;1129;998;30
968;1022;1127;996;30
969;1022;1126;991;32
970;1023;1125;990;33
971;1021;1123;996;40
972;1021;1122;995;39
973;1020;1120;994;40
974;1022;1119;995;44
975;1020;1121;995;43
976;1020;1120;992;39
977;1020;1119;990;40
978;1018;1120;991;41
979;1019;1119;987;43
980;1018;1118;985;44
981;1016;1118;981;40
982;1018;1117;977;39
983;1019;1114;978;44
984;1020;1115;979;45
985;1020;1117;980;45
986;1021;1118;979;45
987;1021;1122;979;45
988;1021;1124;977;45
989;1021;1122;981;43
990;1020;1122;977;42
991;1019;1122;975;35
992;1019;1121;971;44
993;1020;1120;971;42
994;1021;1120;972;46
995;1021;1118;971;46
996;1021;1117;970;44
997;1020;1118;974;43
998;1019;1120;980;46
999;1019;1120;981;40
1000;1018;1118;986;42
1001;1017;1116;989;40
1002;1016;1114;989;46
1003;1014;1115;991;44
1004;1014;1116;991;47
1005;1014;1117;991;45
1006;1013;1119;995;46
1007;1013;1120;997;44
1008;1013;1120;997;47
1009;1014;1121;997;49
1010;1013;1122;998;47
1011;1013;1125;995;47
1012;1013;1127;1000;44
1013;1012;1127;1003;42
1014;1011;1128;1004;46
1015;1011;1128;1005;45
1016;1011;1128;1003;46
1017;1011;1129;1003;45
1018;1010;1129;1001;44
1019;1009;1129;1001;35
1020;1010;1129;1001;35
1021;1010;1131;1000;41
1022;1010;1132;998;45
1023;1010;1132;997;44
1024;1010;1133;995;43
1025;1009;1133;994;42
1026;1008;1133;994;45
1027;1009;1133;994;39
1028;1009;1132;993;38
1029;1009;1132;994;39
1030;1011;1132;996;44
1031;1011;1133;998;41
1032;1011;1132;997;39
1033;1011;1133;996;38
1034;1009;1133;999;41
1035;1010;1133;998;42
1036;1009;1133;997;37
1037;1008;1133;997;32
1038;1008;1135;997;34
1039;1009;1135;997;36
1040;1012;1135;998;36
1041;1012;1135;999;32
1042;1011;1134;1000;29
1043;1013;1134;1001;33
1044;1014;1134;1003;32
1045;1016;1134;1004;32
1046;1016;1135;1003;33
1047;1019;1135;1004;36
1048;1020;1134;1005;40
1049;1019;1134;1005;42
1050;1017;1135;1004;40
1051;1016;1134;1004;37
1052;1015;1135;1005;40
1053;1014;1136;1005;43
1054;1013;1136;1005;39
1055;1012;1136;1005;36
1056;1014;1136;1006;36
1057;1013;1136;1005;37
1058;1013;1135;1005;37
1059;1014;1135;1004;36
1060;1014;1136;1004;33
1061;1015;1136;1003;36
1062;1016;1137;1004;38
1063;1016;1137;1003;33
1064;1015;1136;1002;37
1065;1014;1137;1001;42
1066;1012;1138;1000;39
1067;1012;1138;1000;39
1068;1010;1138;998;39
1069;1011;1137;997;37
1070;1012;1137;997;35
1071;1012;1137;997;32
1072;1013;1137;996;36
1073;1012;1136;996;39
1074;1012;1136;996;39
1075;1011;1136;996;36
1076;1011;1136;995;38
1077;1012;1136;995;37
1078;1011;1137;995;39
1079;1010;1138;995;37
1080;1011;1138;995;33
1081;1011;1138;995;36
1082;1011;1138;995;40
1083;1013;1138;995;40
1084;1012;1138;995;41
1085;1013;1138;996;38
1086;1014;1138;995;40
1087;1015;1137;995;40
1088;1015;1137;995;37
1089;1016;1137;995;40
1090;1016;1138;994;39
1091;1017;1139;994;41
1092;1018;1138;994;33
1093;1019;1138;995;35
1094;1020;1138;996;38
1095;1021;1137;997;38
1096;1020;1138;998;34
1097;1020;1137;998;35
1098;1021;1136;997;34
1099;1021;1136;996;38
1100;1021;1134;996;37
1101;1022;1134;993;39
1102;1021;1131;992;36
1103;1021;1129;991;33
1104;1022;1128;990;35
1105;1020;1128;991;38
1106;1020;1128;991;38
1107;1018;1129;992;41
1108;1016;1128;991;42
1109;1014;1128;992;45
1110;1014;1128;992;38
1111;1012;1129;993;37
1112;1012;1132;994;38
1113;1010;1133;994;38
1114;1010;1134;993;36
1115;1009;1134;992;35
1116;1010;1135;991;32
1117;1008;1134;992;33
1118;1008;1132;992;33
1119;1008;1133;993;39
1120;1008;1132;993;39
1121;1008;1130;994;35
1122;1008;1127;994;38
1123;1008;1127;994;41
1124;1008;1126;992;41
