day;avg_size;avg_speed;avg_senserange;dominant_size;dominant_speed;dominant_sense;n_creatures
2065;30;2576;82;999;0;999;63
2066;32;2571;76;999;0;999;68
2067;32;2575;75;999;0;999;65
2068;34;2567;67;1000;0;1000;64
2069;35;2567;71;1000;0;1000;55
2070;34;2561;75;1000;0;1000;60
2071;36;2560;76;1000;0;1000;52
2072;40;2543;71;1000;0;1000;39
2073;40;2526;73;1000;0;1000;42
2074;35;2523;62;999;0;999;31
2075;28;2528;51;999;0;999;22
2076;32;2500;47;1000;0;1000;21
2077;37;2500;40;999;0;999;19
2078;39;2503;41;999;0;999;19
2079;49;2496;49;1000;0;1000;17
2080;50;2469;47;1000;0;1000;12
2081;42;2449;60;999;0;999;14
2082;33;2461;71;999;0;999;13
2083;34;2473;70;1000;0;1000;12
2084;37;2491;66;1000;0;1000;16
2085;42;2500;52;999;0;999;10
2086;36;2519;44;999;0;999;10
2087;29;2512;41;1000;0;1000;9
