day;avg_size;avg_speed;avg_senserange;dominant_size;dominant_speed;dominant_sense;n_creatures
2071;1051;1292;1164;0;1000;1000;32
2072;1048;1290;1163;0;1000;1000;34
2073;1048;1291;1161;0;999;999;30
2074;1051;1291;1160;0;1000;1000;32
2075;1055;1291;1159;0;999;999;33
2076;1056;1294;1158;0;1000;1000;34
2077;1058;1296;1159;0;999;999;31
2078;1059;1300;1159;0;999;999;28
2079;1060;1300;1157;0;1000;1000;25
2080;1061;1301;1154;0;999;999;30
2081;1062;1302;1149;0;1000;1000;35
2082;1059;1303;1149;0;1000;1000;36
2083;1058;1302;1152;0;1000;1000;36
2084;1059;1303;1153;0;999;999;31
2085;1055;1303;1154;0;1000;1000;32
2086;1055;1303;1153;0;999;999;28
2087;1055;1303;1150;0;999;999;30
2088;1054;1302;1151;0;999;999;29
2089;1054;1302;1152;0;999;999;27
2090;1054;1302;1154;0;999;999;28
2091;1053;1300;1152;0;999;999;27
2092;1050;1301;1151;0;1000;1000;25
2093;1051;1300;1151;0;999;999;26
2094;1050;1301;1150;0;999;999;24
2095;1049;1302;1147;0;999;999;24
2096;1047;1302;1147;0;999;999;24
2097;1044;1302;1148;0;999;999;23
2098;1044;1304;1148;0;999;999;26
2099;1044;1303;1149;0;999;999;29
2100;1040;1301;1149;0;999;999;31
2101;1040;1299;1149;0;999;999;29
2102;1038;1298;1147;0;999;999;31
2103;1039;1299;1149;0;999;999;28
2104;1038;1299;1151;0;999;999;27
2105;1039;1300;1151;0;999;999;23
2106;1039;1301;1152;0;1000;1000;25
2107;1042;1301;1154;0;999;999;24
2108;1042;1300;1153;0;999;999;27
2109;1042;1302;1153;0;999;999;28
2110;1044;1303;1156;0;999;999;29
2111;1044;1305;1155;0;1000;1000;32
2112;1044;1305;1157;0;999;999;29
2113;1041;1306;1156;0;999;999;29
2114;1042;1307;1152;0;999;999;27
2115;1039;1306;1146;0;999;999;29
2116;1042;1306;1146;0;999;999;27
2117;1043;1305;1145;0;999;999;28
2118;1046;1305;1145;0;999;999;28
2119;1047;1306;1147;0;999;999;30
2120;1049;1305;1149;0;999;999;31
2121;1050;1305;1150;0;999;999;27
2122;1050;1308;1153;0;999;999;29
2123;1048;1308;1152;0;999;999;30
2124;1049;1310;1154;0;1000;1000;35
2125;1046;1310;1153;0;1000;1000;34
2126;1049;1314;1153;0;999;999;33
2127;1050;1318;1154;0;1000;1000;34
2128;1050;1316;1156;0;999;999;27
2129;1050;1315;1156;0;999;999;27
2130;1050;1316;1152;0;999;999;28
2131;1050;1314;1151;0;999;999;27
2132;1047;1314;1148;0;999;999;24
2133;1047;1315;1146;0;999;999;23
2134;1045;1317;1146;0;999;999;27
2135;1044;1315;1144;0;999;999;28
2136;1044;1316;1143;0;999;999;30
2137;1043;1317;1137;0;999;999;33
2138;1044;1316;1140;0;999;999;29
2139;1045;1317;1141;0;999;999;28
2140;1044;1317;1142;0;999;999;30
2141;1044;1316;1141;0;999;999;28
2142;1044;1314;1137;0;999;999;26
2143;1045;1313;1133;0;999;999;30
2144;1044;1311;1127;0;999;999;29
2145;1043;1312;1123;0;999;999;27
2146;1042;1311;1122;0;1000;1000;25
2147;1040;1315;1121;0;999;999;26
2148;1037;1318;1117;0;999;999;24
2149;1035;1319;1116;0;1000;1000;21
